combined_fips,total_votes_2016,Clinton,FIPS,total_votes_2012,county_fips,state_fips,fips_x,population2014,population2010,population_change,population_2010,kids_percent_2014,teenagers_percent_2014,age65plus,female,Black,native,asian,hawaii,biracial,Hispanic,stable_house,foreign_born,NonEnglish,Edu_highschool,Edu_batchelors,veteran,commute,housing_units,homeownership,housing_units_multi,house_value,house_number,house_persons,Income,house_income,Poverty,private_establishments,private_employment,employment_change,nonemployer_establishments,firms_owned,firms_owned_black,firms_owned_native,firms_owned_asian,firms_owned_hawaii,firms_owned_hispanic,firms_owned_female,manufacturers_shipments,merchant_sales,retail_sales,retail_sales_per_capita,hotel_food_sales,building_permits,land_area,Density,Trump_Romney,fips_y,lat,lng
1121,33218,0.0,1121,33317,1121,1,1121,81322,82291,-1.2,82291,5.5,22.3,16.1,51.4,0.325,0.4,0.4,0.0,1.5,0.023,85.0,1.6,2.8,78.9,13.0,6691,23.9,37177,71.2,11.6,92600,31486,2.5,19410,35439,22.9,1230,23763,4.8,3988,4872,0.0,0.0,1.5,0.0,0.0,26.6,9054200,0,730728,9113,67078,65,736.78,111.7,0.0432326591068216,1121,33.4231716,-86.13446970000001
1123,18504,0.0,1123,18668,1123,1,1123,41165,41618,-1.1,41616,5.8,21.1,19.6,51.4,0.273,0.4,0.5,0.0,1.2,0.023,86.0,1.9,2.9,79.2,16.3,3631,23.9,22029,72.2,10.1,94900,16373,2.49,21434,39130,19.8,721,10771,4.1,2478,3528,13.0,0.0,0.0,0.0,0.0,35.0,0,0,362304,8881,28222,16,716.52,58.1,0.0417251903722644,1123,32.9201244,-85.84862360000002
1125,81708,0.0,1125,78495,1125,1,1125,202212,194653,3.9,194656,6.0,21.1,11.7,51.7,0.31,0.3,1.5,0.1,1.1,0.033,81.2,3.5,5.8,86.6,27.0,12198,21.8,87795,64.4,27.9,153300,67882,2.76,22637,45408,18.9,4009,72917,3.0,11107,14729,13.3,0.9,0.0,0.0,0.0,22.5,10852479,760623,2445850,13664,327429,1375,1321.76,147.3,0.0015574970088964,1125,33.3227653,-87.460397
1127,29243,0.0,1127,28497,1127,1,1127,65471,67023,-2.3,67023,5.8,22.1,18.2,51.4,0.064,0.5,0.4,0.1,1.3,0.023,85.3,1.2,1.4,76.4,10.5,5353,29.3,30669,75.0,5.7,82100,25751,2.55,20698,37566,20.9,1250,15669,4.1,3509,5365,0.0,0.0,0.6,0.0,0.0,23.8,314804,256377,903643,13162,73895,8,791.19,84.7,0.0686895026146608,1127,30.6815394,-95.64579509999999
1129,8492,0.0,1129,8761,1129,1,1129,16834,17583,-4.3,17581,4.9,22.5,17.0,51.2,0.24600000000000002,7.9,0.1,0.1,1.3,0.013999999999999999,91.3,0.9,1.9,80.5,9.5,1025,31.8,8377,86.5,2.0,83900,6620,2.59,20395,42156,18.4,217,5756,-4.7,1031,1288,0.0,0.0,0.0,0.0,0.0,25.6,1153449,32856,76343,4458,0,2,1080.21,16.3,0.0539942035321938,1129,45.5469616,-123.1386021
1131,6095,1.0,1131,6547,1131,1,1131,11098,11665,-4.9,11670,5.7,24.8,17.7,52.4,0.71,0.2,0.1,0.0,0.6,0.01,93.8,0.1,0.9,76.1,11.1,462,21.6,5615,74.5,5.7,67000,3866,2.9,13379,23642,39.2,189,1738,-1.1,613,928,66.2,0.0,0.0,0.0,0.0,37.6,0,21337,75708,6018,12949,0,888.5,13.1,0.0289925825666697,1131,32.0105439,-87.3413599
1133,10255,0.0,1133,9712,1133,1,1133,24150,24483,-1.4,24484,5.0,20.9,20.0,50.9,0.01,0.9,0.3,0.2,1.4,0.028999999999999998,83.4,1.1,1.8,72.7,10.4,1721,27.0,13406,74.9,5.3,82500,9489,2.52,18995,32900,24.0,439,6321,-4.3,1641,2380,0.0,0.0,0.0,0.0,0.0,19.6,797845,165638,166709,6853,16564,7,612.98,39.9,0.0439186855449626,1133,34.169008700000006,-87.3413599
5001,6167,0.0,5001,6488,5001,5,5001,18594,19018,-2.2,19019,6.8,23.0,17.5,51.6,0.245,0.4,1.0,0.0,1.5,0.03,81.6,2.2,2.8,84.1,12.4,1389,15.5,9441,67.5,9.3,75500,7883,2.36,23045,39633,15.8,527,8181,-0.9,1285,1791,0.0,0.0,0.0,0.0,0.0,29.4,1702196,134593,286337,14825,15452,18,988.77,19.2,0.0203600485220549,5001,34.235413799999996,-91.2891036
5003,8027,0.0,5003,7915,5003,5,5003,20948,21853,-4.1,21853,6.5,23.6,18.4,51.8,0.256,0.8,0.3,0.1,1.4,0.052000000000000005,87.4,2.1,4.7,84.2,12.2,1370,18.5,10106,75.6,6.9,62500,8656,2.47,19761,35683,18.9,414,6845,-0.9,1078,1486,0.0,0.0,0.0,0.0,0.0,19.4,0,107302,170779,7673,15276,0,925.35,23.6,0.0502235466985594,5003,33.156593900000004,-91.75388170000001
5005,19572,0.0,5005,19339,5005,5,5005,40857,41513,-1.6,41513,4.4,17.8,30.0,51.8,0.004,0.7,0.6,0.0,1.5,0.02,84.9,1.9,2.5,87.6,16.5,5725,17.1,22633,76.5,9.4,120000,18155,2.24,21334,35343,15.5,1039,12604,-0.8,3042,4635,0.0,0.0,0.6,0.0,0.0,22.8,550061,0,486791,11633,60260,8,554.28,74.9,0.0409812148655936,5005,36.3261815,-92.3813621
5007,94262,0.0,5007,77525,5007,5,5007,242321,221344,9.5,221339,7.2,27.0,13.0,50.5,0.019,1.9,3.4,0.4,2.3,0.162,82.4,10.9,15.5,85.8,28.7,16452,20.1,97542,68.6,15.5,147500,82150,2.74,26715,54515,12.2,5454,98642,0.5,15567,18799,0.9,1.3,2.3,0.0,5.2,23.7,0,0,2390591,11332,295747,2218,847.36,261.2,-0.0453124021596211,5007,44.6281686,-123.3873877
5009,15912,0.0,5009,15363,5009,5,5009,37196,36903,0.8,36903,6.0,22.6,19.8,50.8,0.004,0.8,0.6,0.1,1.8,0.023,83.8,1.3,2.5,85.4,15.4,3280,19.7,16904,72.6,9.5,106400,15086,2.43,22160,38506,16.6,864,11897,-2.8,2722,3748,0.0,0.0,0.0,0.0,0.0,29.3,0,0,466894,12738,41893,12,590.23,62.5,0.0429740182014554,5009,38.99405720000001,-84.7315563
5011,3617,0.0,5011,3634,5011,5,5011,11148,11508,-3.1,11508,6.9,23.4,18.3,51.1,0.276,1.9,0.5,0.0,1.6,0.14300000000000002,89.4,6.7,10.2,76.0,10.8,765,20.1,5820,68.8,11.3,62900,4789,2.32,19386,30409,31.3,250,2621,1.5,525,640,0.0,0.0,0.0,0.0,4.2,0.0,176955,42794,71522,5978,6240,1,649.23,17.7,0.0151805613101101,5011,35.1937778,-84.8567932
5013,2250,0.0,5013,2174,5013,5,5013,5202,5368,-3.1,5368,5.0,18.1,19.8,49.2,0.22,0.5,0.2,0.0,1.6,0.039,89.1,0.0,0.3,80.5,7.4,391,24.9,2886,80.0,2.5,58300,2046,2.55,17763,30980,14.9,66,435,-2.5,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17859,3263,802,0,628.58,8.5,0.0200134927936215,5013,42.2073905,-85.02334599999998
5015,10656,0.0,5015,10172,5015,5,5015,27744,27446,1.1,27446,5.5,22.1,21.1,50.7,0.008,1.3,0.9,0.6,2.0,0.146,81.0,6.8,13.6,84.6,17.3,2961,19.1,13568,73.2,9.3,120000,11019,2.47,20637,36584,18.8,698,8142,-1.8,2444,3078,0.0,0.0,0.0,0.0,0.0,19.1,0,24110,265358,9728,53966,10,630.09,43.6,0.0338544526634381,5015,39.542341799999996,-77.0564464
5017,4149,1.0,5017,4361,5017,5,5017,11180,11800,-5.3,11800,6.7,23.2,19.2,50.8,0.546,0.5,0.5,0.0,0.9,0.055999999999999994,90.1,3.3,5.0,74.2,12.6,905,21.4,5403,66.3,9.7,54700,4510,2.41,16538,26201,33.0,225,2207,-5.5,551,916,12.2,0.0,0.0,0.0,0.0,25.1,0,120552,67030,5446,6074,6,644.3,18.3,0.0306539442899439,5017,33.34195510000001,-91.2891036
5019,8365,0.0,5019,8406,5019,5,5019,22576,22995,-1.8,22995,4.9,19.2,16.1,52.1,0.24,0.6,0.7,0.0,1.4,0.044000000000000004,81.2,2.6,5.2,86.2,21.4,1804,19.9,10435,63.5,17.1,86600,8341,2.41,17960,32721,24.3,498,6584,2.2,1246,1689,0.0,0.0,0.0,0.0,0.0,26.8,433867,0,247757,10461,32727,3,866.07,26.6,0.00910733360268812,5019,36.079561299999995,-115.094045
5021,5978,0.0,5021,5110,5021,5,5021,15118,16083,-6.0,16083,4.3,20.4,21.4,51.1,0.006,0.4,0.2,0.0,1.3,0.018000000000000002,87.6,0.9,1.9,76.1,9.5,1230,22.8,8037,72.6,8.8,62400,6814,2.3,18509,31502,20.2,307,2683,-6.4,814,1109,0.0,0.0,0.0,0.0,0.0,25.2,111760,116882,132637,8255,6345,3,639.47,25.2,0.0010357612616122,5021,29.9943564,-81.77870209999998
5023,11968,0.0,5023,11643,5023,5,5023,25634,25969,-1.3,25970,4.8,19.8,25.4,50.7,0.005,0.7,0.3,0.0,1.4,0.026000000000000002,83.0,2.0,2.9,84.5,16.8,3158,24.9,15849,76.9,5.0,117900,10286,2.47,23044,40246,15.8,577,5882,-6.2,2143,3180,0.0,0.0,0.0,0.0,0.0,27.1,205550,54394,282382,11169,29180,26,553.69,46.9,0.0434827408862868,5023,35.4605769,-92.0665197
5025,3299,0.0,5025,3266,5025,5,5025,8449,8689,-2.8,8689,5.1,23.4,19.1,51.1,0.114,0.5,0.1,0.0,1.3,0.022000000000000002,94.7,0.4,0.9,84.8,13.8,630,27.4,4048,77.5,3.0,78300,3346,2.56,20622,39420,17.7,81,584,1.2,404,297,0.0,0.0,0.0,0.0,0.0,0.0,0,1230,12265,1404,0,0,597.78,14.5,0.0374747529684346,5025,35.361354,-81.6035062
5027,8837,0.0,5027,9455,5027,5,5027,23933,24552,-2.5,24552,5.8,21.6,16.6,52.0,0.36200000000000004,0.5,0.9,0.0,1.3,0.027000000000000003,82.1,2.9,4.7,85.4,20.3,1508,16.6,11562,68.9,11.6,78900,9449,2.43,19439,35128,25.4,596,7538,-2.8,1215,1859,0.0,0.0,0.0,0.0,0.0,23.1,1164275,0,197935,8143,21775,49,766.05,32.1,0.00502969133613085,5027,33.509851399999995,-82.25832969999998
5029,7837,0.0,5029,7724,5029,5,5029,21083,21271,-0.9,21273,5.9,23.1,18.3,50.9,0.114,0.8,0.6,0.0,2.1,0.04,87.1,1.9,4.5,84.5,14.7,1534,22.2,9720,74.0,8.4,86100,8154,2.57,20040,35225,24.0,409,4894,-2.5,1337,1876,0.0,0.0,0.0,0.0,0.0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5,0.0340698364336484,5029,35.2727492,-92.69838680000001
5031,34968,0.0,5031,31207,5031,5,5031,102518,96443,6.3,96443,6.9,24.9,13.0,51.3,0.145,0.6,1.1,0.1,1.6,0.047,76.9,3.7,5.2,84.9,24.4,6727,17.5,43311,58.3,21.1,120700,37834,2.51,23138,41393,20.6,2476,38113,0.6,7113,8387,0.0,0.0,1.2,0.0,1.3,0.0,1830332,605938,1440936,15768,146652,671,707.21,136.4,0.00967571964701763,5031,35.8260959,-90.6773046
5033,22155,0.0,5033,20562,5033,5,5033,61697,61948,-0.4,61948,6.0,25.1,15.3,50.7,0.016,2.5,1.6,0.1,2.8,0.067,85.1,4.1,6.6,82.2,14.3,5321,22.0,26458,74.3,10.4,102800,23368,2.62,19477,39479,20.2,1061,20016,-0.8,3573,4489,0.0,1.7,1.1,0.0,1.8,21.5,847991,0,452539,7666,53249,43,593.09,104.4,0.0161688443696252,5033,41.6661391,-80.27673270000001
5035,15798,1.0,5035,15513,5035,5,5035,49548,50902,-2.7,50902,7.7,27.9,12.1,52.6,0.518,0.4,0.7,0.0,1.2,0.023,82.3,1.7,2.9,79.1,13.9,3541,20.2,21624,56.3,21.5,99500,18309,2.72,19665,37751,26.3,824,13445,1.2,3542,3399,22.6,0.9,3.4,0.0,0.0,25.2,701251,795836,750517,14399,65142,95,609.76,83.5,0.0409699016511616,5035,35.302144299999995,-90.3748354
5037,6831,0.0,5037,6680,5037,5,5037,17227,17866,-3.6,17870,6.9,24.0,17.6,51.4,0.22899999999999998,0.3,0.5,0.0,1.3,0.019,88.6,0.7,1.2,79.0,11.4,1189,23.8,7888,65.4,10.4,78400,6818,2.57,18701,38085,17.4,359,4100,1.8,1381,1589,0.0,0.0,0.0,0.0,0.0,26.3,0,174748,185706,9970,12504,18,616.38,29.0,0.0311115143450472,5037,40.9276239,-73.85584809999999
5041,4226,1.0,5041,4240,5041,5,5041,12264,13008,-5.7,13008,6.8,25.6,17.1,53.2,0.479,0.4,0.4,0.1,1.0,0.048,89.1,1.8,4.1,76.9,12.7,754,21.5,6306,55.9,17.3,55100,5305,2.39,19822,28680,30.1,312,3412,1.0,732,840,0.0,0.0,0.0,0.0,0.0,27.4,400820,230922,119201,8691,9790,7,768.15,16.9,0.0269679388154194,5041,33.8773585,-91.443469
5043,6552,0.0,5043,6626,5043,5,5043,18622,18509,0.6,18509,6.3,22.4,16.1,51.2,0.28,0.4,0.9,0.0,1.1,0.028999999999999998,85.9,1.9,3.4,81.3,19.1,983,20.8,8481,61.2,13.4,83300,7496,2.37,17057,31171,28.5,405,4478,-0.9,1006,1460,6.4,0.0,0.0,0.0,0.0,0.0,156135,87552,198993,10645,19657,4,828.36,22.3,0.0194392294829964,5043,33.5156463,-91.75388170000001
5045,46364,0.0,5045,41322,5045,5,5045,120768,113237,6.7,113237,6.6,23.9,11.2,51.1,0.113,0.7,1.2,0.1,2.0,0.040999999999999995,81.8,2.9,4.8,89.4,27.2,8027,24.2,48849,65.2,19.6,137800,42413,2.62,24401,50314,14.6,2439,35228,-1.6,7738,9464,4.5,0.0,0.7,0.0,3.6,24.4,1587628,266098,1227650,11730,137881,341,647.88,174.8,-0.0158555738368448,5045,35.1035858,-92.3813621
5047,6698,0.0,5047,6539,5047,5,5047,17805,18125,-1.8,18125,5.9,23.6,18.0,50.5,0.009000000000000001,1.3,0.9,0.1,1.6,0.03,85.0,0.8,1.8,82.1,12.4,1643,25.0,8024,74.0,3.4,93000,6769,2.61,19135,36766,20.5,278,3424,1.1,1025,1139,0.0,0.0,0.0,0.0,0.0,19.6,327694,3128,140227,7748,10416,0,608.86,29.8,0.0433553672566891,5047,40.015474499999996,-82.99316069999998
5049,4744,0.0,5049,4522,5049,5,5049,12125,12245,-1.0,12245,4.8,20.4,25.4,50.5,0.006,0.7,0.3,0.0,1.6,0.012,83.2,1.1,1.5,83.7,10.0,1358,25.5,6762,78.1,4.3,88200,5140,2.35,19326,35522,18.7,162,1460,-4.5,790,1047,0.0,0.0,0.0,0.0,0.0,21.9,0,8179,42434,3598,5299,1,618.19,19.8,0.0793051843973588,5049,33.803396500000005,-84.3962535
5051,40337,0.0,5051,39241,5051,5,5051,97322,96024,1.4,96024,5.7,20.9,21.7,51.7,0.085,0.7,0.8,0.1,2.3,0.053,83.5,3.6,5.6,86.8,20.9,10575,21.7,50542,68.6,17.2,130500,39881,2.37,23170,39162,20.7,2696,32235,-0.3,7724,10369,2.0,0.9,0.0,0.0,2.3,22.8,661675,0,1443438,14958,203277,43,677.78,141.7,0.00800468281733868,5051,34.5559285,-93.1779659
5053,6855,0.0,5053,6478,5053,5,5053,18144,17853,1.6,17853,5.7,23.5,16.1,50.3,0.027999999999999997,0.5,0.4,0.0,1.4,0.026000000000000002,90.3,1.9,3.1,84.9,17.6,1594,29.9,7837,77.8,4.7,100800,6855,2.59,23239,49004,9.9,274,2876,2.8,1155,1696,0.0,0.0,0.0,0.0,0.0,25.4,489875,48526,107622,6148,10188,9,631.81,28.3,0.007289104411970279,5053,47.198114700000005,-119.3732456
5055,14422,0.0,5055,13754,5055,5,5055,43694,42090,3.8,42090,6.6,24.6,15.0,50.8,0.009000000000000001,0.5,0.3,0.0,1.4,0.027000000000000003,81.6,1.1,2.5,82.8,14.7,3801,20.4,18439,63.3,15.1,99100,16603,2.53,19652,38413,17.1,767,15717,6.3,2718,3205,0.0,0.0,0.0,0.0,0.0,25.4,1434062,0,373077,9257,37645,193,577.7,72.9,0.0826296857512557,5055,39.697399,-83.88970570000001
5057,6984,0.0,5057,6919,5057,5,5057,22327,22609,-1.2,22609,7.3,26.4,16.3,51.6,0.299,0.7,0.5,0.1,1.9,0.126,87.6,5.7,10.3,81.7,14.1,1556,19.7,10423,68.0,9.5,73100,8296,2.67,17376,32056,27.4,386,6036,-9.3,1060,1578,0.0,0.0,0.0,0.0,0.0,25.9,0,32782,204433,8807,21236,3,727.52,31.1,0.00955817579528917,5057,33.6530112,-93.6623239
5059,11815,0.0,5059,11239,5059,5,5059,33368,32923,1.4,32923,5.3,21.6,17.2,48.1,0.11599999999999999,0.6,0.4,0.1,1.8,0.033,87.8,0.9,1.7,83.4,12.3,3202,27.7,14283,72.5,4.8,81300,12231,2.58,19286,41193,14.2,472,5876,-3.7,1793,2636,0.0,0.0,0.0,0.0,0.0,23.8,858460,77002,207424,6511,16843,0,615.2,53.5,0.0594828998548333,5059,34.3393795,-92.9775558
5061,4634,0.0,5061,4419,5061,5,5061,13500,13789,-2.1,13789,6.9,26.1,16.9,51.3,0.209,1.0,0.7,0.1,1.4,0.11,88.8,6.2,12.4,76.0,12.0,875,18.7,6236,63.3,7.9,74500,5208,2.6,18707,35879,23.2,300,5881,-1.0,740,955,0.0,0.0,0.0,0.0,0.0,0.0,1081066,45101,160839,11402,9151,3,588.55,23.4,0.0331794484580894,5061,39.287346299999996,-76.96430600000001
5063,13443,0.0,5063,12390,5063,5,5063,36959,36647,0.9,36647,6.4,24.0,17.0,51.3,0.023,0.7,0.8,0.2,1.5,0.059000000000000004,83.4,3.6,4.3,82.5,14.4,2826,19.7,16260,70.6,6.8,88900,14544,2.46,20289,35026,23.7,779,13970,-8.9,2431,3110,0.0,0.0,0.0,0.0,0.8,26.3,920041,174997,384242,11132,34685,48,763.95,48.0,0.0341862394877196,5063,35.8174139,-91.5983959
5065,5396,0.0,5065,5313,5065,5,5065,13486,13696,-1.5,13696,4.5,18.2,25.0,47.6,0.018000000000000002,1.1,0.3,0.0,1.4,0.019,86.6,2.3,2.5,79.8,11.7,1605,23.4,7214,78.0,4.5,73900,5682,2.26,18040,30661,18.7,206,1988,3.2,847,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,104699,8035,3275,3,580.58,23.6,0.07694841122178599,5065,36.1610924,-91.9099238
5067,5093,0.0,5067,5338,5067,5,5067,17534,17998,-2.6,17997,5.6,20.4,16.7,50.3,0.17600000000000002,0.7,0.4,0.1,1.6,0.028999999999999998,79.1,0.8,1.7,75.6,8.8,1352,19.1,7589,67.2,11.4,56500,6541,2.28,15609,30284,28.4,327,3890,1.9,842,1110,0.0,0.0,0.0,0.0,0.0,17.0,0,95424,190887,11203,9669,5,633.94,28.4,0.0663018548147947,5067,38.9914998,-94.315422
5069,25683,1.0,5069,27364,5069,5,5069,72297,77435,-6.6,77435,6.2,23.3,15.1,50.8,0.555,0.4,0.9,0.1,1.3,0.019,85.1,1.4,3.1,83.0,17.5,5858,21.3,33242,64.5,14.8,81100,28367,2.47,19353,37140,23.9,1371,21243,-3.4,3802,4083,28.1,0.0,2.9,0.0,0.0,25.6,0,0,867380,10922,87074,55,870.75,88.9,0.0117009967984558,5069,39.5800298,-105.26629309999998
5071,8997,0.0,5071,8064,5071,5,5071,26005,25540,1.8,25540,7.1,24.8,15.8,50.3,0.021,1.2,1.2,0.1,1.9,0.135,86.2,6.3,12.1,79.7,14.7,1887,20.5,11351,66.2,11.9,88700,10046,2.49,19366,31003,20.1,394,7204,-4.5,1376,2100,0.0,0.0,0.0,0.0,0.0,28.6,546790,44214,196775,7942,20545,3,659.8,38.7,0.0492715908609749,5071,38.845411999999996,-94.8520636
5073,2835,0.0,5073,2928,5073,5,5073,7111,7645,-7.0,7645,4.7,20.2,21.5,51.7,0.371,0.4,0.5,0.0,1.0,0.02,89.7,0.7,1.2,77.5,10.7,534,24.9,4342,72.7,6.5,52200,2722,2.7,17212,29732,24.1,111,780,0.8,321,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32850,4257,1519,0,528.27,14.5,0.0325844970653714,5073,39.00312879999999,-93.9878427
5075,5629,0.0,5075,5537,5075,5,5075,16931,17412,-2.8,17415,5.6,22.6,19.3,50.5,0.01,0.5,0.2,0.0,1.2,0.013000000000000001,88.8,0.6,1.4,77.4,10.4,1443,25.1,7979,70.7,8.7,59800,6580,2.52,15971,32239,25.4,274,2790,-1.0,1154,1434,0.0,0.0,0.0,0.0,0.0,24.1,0,57963,163661,9703,9250,3,587.61,29.6,0.0835431200041145,5075,40.957855,-80.365865
5077,3004,1.0,5077,3424,5077,5,5077,9860,10424,-5.4,10424,5.4,19.6,16.7,44.0,0.542,0.6,0.5,0.0,1.6,0.027000000000000003,87.7,0.8,1.0,70.1,7.1,485,20.4,4364,57.0,14.8,54700,3491,2.54,12529,25034,31.5,127,907,-5.1,643,532,0.0,0.0,0.0,0.0,0.0,23.7,0,84657,35796,3345,2793,0,602.62,17.3,0.0352893960700374,5077,26.6630286,-81.9534815
5079,3814,0.0,5079,3725,5079,5,5079,13970,14134,-1.2,14134,4.4,17.8,13.5,38.9,0.303,0.4,0.3,0.0,1.2,0.036000000000000004,88.2,1.5,3.3,73.5,7.9,901,26.2,4858,69.7,7.1,59300,4188,2.53,15023,32697,27.0,155,1636,6.9,575,586,0.0,0.0,0.0,0.0,0.0,32.8,0,0,57549,4202,0,0,561.52,25.2,0.05334560415002299,5079,35.4637028,-81.20781640000001
5081,5192,0.0,5081,5051,5081,5,5081,12532,13168,-4.8,13171,5.3,22.2,19.5,50.9,0.19699999999999998,1.9,0.4,0.0,2.2,0.031,84.9,1.4,3.0,83.4,10.6,1218,23.4,6446,78.0,8.0,80900,5315,2.41,19880,39673,14.0,162,2713,0.0,598,863,0.0,0.0,0.0,0.0,0.0,21.4,0,13527,88228,6846,6101,1,532.25,24.7,0.0239805143163767,5081,60.907072,-135.681783
5083,7839,0.0,5083,7330,5083,5,5083,21958,22353,-1.8,22353,5.6,22.4,19.2,50.2,0.015,1.2,1.9,0.0,1.7,0.027000000000000003,84.9,1.2,2.6,81.3,11.7,2058,26.0,10125,75.4,6.0,81100,8233,2.63,19046,34996,17.6,377,4054,3.7,1218,1924,0.0,0.0,0.0,0.0,0.0,0.0,692089,0,178072,7855,10022,8,708.13,31.6,0.039084112094232,5083,40.38996789999999,-83.8473015
5085,26766,0.0,5085,24083,5085,5,5085,71557,68354,4.7,68356,6.7,26.4,12.6,50.5,0.062,0.7,0.9,0.1,1.8,0.04,85.3,2.1,2.5,86.7,18.2,7426,25.6,28618,73.2,9.3,120600,25052,2.74,23218,52582,13.2,1002,10181,2.7,4220,5253,4.1,0.0,0.7,0.0,2.2,21.5,0,161592,497238,7821,46387,263,770.73,88.7,0.00182872758200059,5085,34.75916470000001,-91.9099238
5087,6782,0.0,5087,6567,5087,5,5087,15740,15720,0.1,15717,6.2,23.5,17.5,49.9,0.004,1.7,0.8,0.4,1.6,0.054000000000000006,88.3,2.3,4.7,76.6,10.3,1279,29.6,7485,76.5,3.1,92800,6048,2.58,18754,35771,22.6,189,2422,1.7,1237,1202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,114683,7381,3245,0,834.26,18.8,0.0760047837554213,5087,38.9041402,-89.9253233
5089,6718,0.0,5089,7029,5089,5,5089,16367,16653,-1.7,16653,4.4,17.3,26.8,50.3,0.004,0.9,0.3,0.1,1.8,0.023,88.5,2.4,1.9,83.6,12.9,2267,24.1,9333,79.5,5.1,92700,7036,2.34,18188,34494,18.9,213,3002,2.6,1165,2094,0.0,0.0,0.0,0.0,0.0,0.0,350144,0,87884,5291,8605,2,597.01,27.9,0.0769714470451193,5089,44.8446393,-122.59274109999998
5091,16015,0.0,5091,15329,5091,5,5091,43428,43462,-0.1,43462,7.0,24.1,15.2,50.8,0.251,0.8,0.6,0.1,1.8,0.031,80.8,0.9,3.2,85.1,13.9,3406,20.2,19415,67.2,19.2,92900,16950,2.49,20636,41319,19.5,704,10926,-3.1,2423,3160,11.3,0.0,1.1,0.0,0.0,18.9,712872,0,407683,9503,43650,37,625.58,69.5,0.0122164606632746,5091,38.2081417,-92.3813621
5095,2766,0.0,5095,3230,5095,5,5095,7582,8150,-7.0,8149,5.8,21.2,20.3,52.5,0.40299999999999997,0.7,0.6,0.0,1.7,0.022000000000000002,87.6,0.8,1.5,75.3,11.3,629,19.5,4432,63.5,14.6,52200,3393,2.33,16939,27263,28.8,197,1723,1.4,534,832,0.0,0.0,0.0,0.0,0.0,0.0,0,64682,82241,9599,8190,1,607.12,13.4,0.01543398498799,5095,43.284124600000006,-77.74520809999999
5097,3445,0.0,5097,3403,5097,5,5097,9082,9487,-4.3,9487,4.3,19.2,25.4,50.1,0.006,1.3,0.7,0.0,2.3,0.036000000000000004,86.1,1.7,3.8,82.3,12.9,1139,25.9,5747,79.8,3.2,76400,3873,2.39,19021,31345,22.0,141,920,2.6,740,922,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32370,3570,18197,0,779.88,12.2,0.0510229384385927,5097,39.154742600000006,-77.2405153
5099,3233,0.0,5099,3384,5099,5,5099,8723,8997,-3.0,8997,6.4,22.7,19.4,50.6,0.305,0.5,0.4,0.1,1.6,0.033,87.0,1.0,2.7,82.1,12.8,762,25.1,4542,73.1,5.9,64600,3622,2.41,18695,33694,26.5,123,1948,3.1,471,622,0.0,0.0,0.0,0.0,0.0,0.0,0,0,136792,14660,3228,0,617.84,14.6,0.0290952712095054,5099,39.1346666,-121.1710389
5101,3731,0.0,5101,3661,5101,5,5101,7904,8330,-5.1,8330,4.8,19.5,24.3,49.5,0.003,1.5,0.3,0.0,2.4,0.018000000000000002,94.2,0.8,0.9,79.8,12.7,838,37.7,4667,82.5,3.3,74600,3507,2.32,17884,30038,23.5,83,759,15.3,697,1027,0.0,0.0,0.0,0.0,0.0,0.0,0,0,13268,1596,3264,1,820.9,10.1,0.0855121653983754,5101,33.554429600000006,-83.8473015
5103,9881,0.0,5103,10303,5103,5,5103,24828,26121,-5.0,26120,6.2,23.0,18.3,52.6,0.40299999999999997,0.4,0.5,0.1,1.8,0.022000000000000002,89.4,1.0,1.6,84.7,15.5,2039,22.7,13067,66.3,8.9,70000,10733,2.36,18975,32015,23.1,530,7423,-2.4,1292,2153,13.6,0.0,0.0,0.0,0.0,0.0,0,0,185662,7135,14614,3,732.78,35.6,0.00576151554365634,5103,33.58285120000001,-92.9375739
5105,4213,0.0,5105,3937,5105,5,5105,10245,10441,-1.9,10445,5.2,22.1,17.9,50.3,0.022000000000000002,0.8,0.2,0.0,2.0,0.027999999999999997,87.6,0.8,0.8,84.6,11.9,1002,34.8,4900,79.5,2.5,77700,3903,2.61,22047,42455,15.6,107,816,0.5,700,636,0.0,0.0,0.0,0.0,0.0,0.0,0,1528,32763,3162,1718,1,551.4,18.9,0.0517757698226053,5105,39.76413529999999,-82.25832969999998
5107,6894,1.0,5107,7900,5107,5,5107,19930,21757,-8.4,21757,8.0,27.2,16.3,53.0,0.616,0.4,0.4,0.0,1.2,0.017,82.1,0.6,1.9,72.8,12.0,1271,18.3,10163,54.5,17.2,59500,8339,2.52,16830,26737,33.5,414,4195,1.2,1419,1791,26.7,0.0,0.0,0.0,0.0,33.4,0,0,229411,10468,13481,34,695.66,31.3,0.0263914319184174,5107,34.4611206,-90.8675134
